Instance,Algorithm,RandomStarts,Run,FinalFitness
bur26a.dat,S-2swap,34,5,5435560
bur26a.dat,SA,34,5,5438431
bur26a.dat,TS,34,5,5428397
bur26a.dat,G-2swap,35,1,5449190
bur26a.dat,S-2swap,35,1,5435366
bur26a.dat,SA,35,1,5434272
bur26a.dat,TS,35,1,5444250
bur26a.dat,G-2swap,35,2,5454279
bur26a.dat,S-2swap,35,2,5447859
bur26a.dat,SA,35,2,5444417
bur26a.dat,TS,35,2,5444886
bur26a.dat,G-2swap,35,3,5442059
bur26a.dat,S-2swap,35,3,5447619
bur26a.dat,SA,35,3,5437726
bur26a.dat,TS,35,3,5446813
bur26a.dat,G-2swap,35,4,5466950
bur26a.dat,S-2swap,35,4,5449826
bur26a.dat,SA,35,4,5431434
bur26a.dat,TS,35,4,5437531
bur26a.dat,G-2swap,35,5,5437865
bur26a.dat,S-2swap,35,5,5437593
bur26a.dat,SA,35,5,5436911
bur26a.dat,TS,35,5,5444689
bur26a.dat,G-2swap,36,1,5450175
bur26a.dat,S-2swap,36,1,5442334
bur26a.dat,SA,36,1,5435380
bur26a.dat,TS,36,1,5435737
bur26a.dat,G-2swap,36,2,5469616
bur26a.dat,S-2swap,36,2,5436426
bur26a.dat,SA,36,2,5446813
bur26a.dat,TS,36,2,5434681
bur26a.dat,G-2swap,36,3,5463639
bur26a.dat,S-2swap,36,3,5480884
bur26a.dat,SA,36,3,5435638
bur26a.dat,TS,36,3,5442230
bur26a.dat,G-2swap,36,4,5434831
bur26a.dat,S-2swap,36,4,5477956
bur26a.dat,SA,36,4,5432357
bur26a.dat,TS,36,4,5437497
bur26a.dat,G-2swap,36,5,5438718
bur26a.dat,S-2swap,36,5,5434041
bur26a.dat,SA,36,5,5444679
bur26a.dat,TS,36,5,5434758
bur26a.dat,G-2swap,37,1,5457256
bur26a.dat,S-2swap,37,1,5443181
bur26a.dat,SA,37,1,5442839
bur26a.dat,TS,37,1,5441612
bur26a.dat,G-2swap,37,2,5438648
bur26a.dat,S-2swap,37,2,5452931
bur26a.dat,SA,37,2,5426670
bur26a.dat,TS,37,2,5435237
bur26a.dat,G-2swap,37,3,5455924
bur26a.dat,S-2swap,37,3,5433809
bur26a.dat,SA,37,3,5436695
bur26a.dat,TS,37,3,5438254
bur26a.dat,G-2swap,37,4,5445876
bur26a.dat,S-2swap,37,4,5443889
bur26a.dat,SA,37,4,5443652
bur26a.dat,TS,37,4,5431255
bur26a.dat,G-2swap,37,5,5454614
bur26a.dat,S-2swap,37,5,5436830
bur26a.dat,SA,37,5,5433689
bur26a.dat,TS,37,5,5434758
bur26a.dat,G-2swap,38,1,5439161
bur26a.dat,S-2swap,38,1,5447073
bur26a.dat,SA,38,1,5441020
bur26a.dat,TS,38,1,5434116
bur26a.dat,G-2swap,38,2,5473114
bur26a.dat,S-2swap,38,2,5438944
bur26a.dat,SA,38,2,5431801
bur26a.dat,TS,38,2,5438272
bur26a.dat,G-2swap,38,3,5441887
bur26a.dat,S-2swap,38,3,5438351
bur26a.dat,SA,38,3,5440440
bur26a.dat,TS,38,3,5454162
bur26a.dat,G-2swap,38,4,5448499
bur26a.dat,S-2swap,38,4,5447470
bur26a.dat,SA,38,4,5432068
bur26a.dat,TS,38,4,5448092
bur26a.dat,G-2swap,38,5,5448774
bur26a.dat,S-2swap,38,5,5440189
bur26a.dat,SA,38,5,5438327
bur26a.dat,TS,38,5,5445133
bur26a.dat,G-2swap,39,1,5439498
bur26a.dat,S-2swap,39,1,5439078
bur26a.dat,SA,39,1,5431497
bur26a.dat,TS,39,1,5434622
bur26a.dat,G-2swap,39,2,5438166
bur26a.dat,S-2swap,39,2,5438992
bur26a.dat,SA,39,2,5441079
bur26a.dat,TS,39,2,5445587
bur26a.dat,G-2swap,39,3,5454380
bur26a.dat,S-2swap,39,3,5469368
bur26a.dat,SA,39,3,5447882
bur26a.dat,TS,39,3,5433723
bur26a.dat,G-2swap,39,4,5436746
bur26a.dat,S-2swap,39,4,5439835
bur26a.dat,SA,39,4,5438316
bur26a.dat,TS,39,4,5441619
bur26a.dat,G-2swap,39,5,5438611
bur26a.dat,S-2swap,39,5,5439880
bur26a.dat,SA,39,5,5435179
bur26a.dat,TS,39,5,5447217
bur26a.dat,G-2swap,40,1,5452807
bur26a.dat,S-2swap,40,1,5439098
bur26a.dat,SA,40,1,5432059
bur26a.dat,TS,40,1,5435035
bur26a.dat,G-2swap,40,2,5474755
bur26a.dat,S-2swap,40,2,5444825
bur26a.dat,SA,40,2,5438752
bur26a.dat,TS,40,2,5438111
bur26a.dat,G-2swap,40,3,5432267
bur26a.dat,S-2swap,40,3,5439106
bur26a.dat,SA,40,3,5432675
bur26a.dat,TS,40,3,5445836
bur26a.dat,G-2swap,40,4,5460821
bur26a.dat,S-2swap,40,4,5445609
bur26a.dat,SA,40,4,5433685
bur26a.dat,TS,40,4,5435237
bur26a.dat,G-2swap,40,5,5464202
bur26a.dat,S-2swap,40,5,5435945
bur26a.dat,SA,40,5,5432604
bur26a.dat,TS,40,5,5449373
bur26a.dat,G-2swap,41,1,5459133
bur26a.dat,S-2swap,41,1,5441245
bur26a.dat,SA,41,1,5438360
bur26a.dat,TS,41,1,5447875
bur26a.dat,G-2swap,41,2,5463253
bur26a.dat,S-2swap,41,2,5434193
bur26a.dat,SA,41,2,5436260
bur26a.dat,TS,41,2,5454664
bur26a.dat,G-2swap,41,3,5439185
bur26a.dat,S-2swap,41,3,5451322
bur26a.dat,SA,41,3,5451437
bur26a.dat,TS,41,3,5434402
bur26a.dat,G-2swap,41,4,5439140
bur26a.dat,S-2swap,41,4,5441682
bur26a.dat,SA,41,4,5426670
bur26a.dat,TS,41,4,5435461
bur26a.dat,G-2swap,41,5,5458421
bur26a.dat,S-2swap,41,5,5444706
bur26a.dat,SA,41,5,5436131
bur26a.dat,TS,41,5,5438053
bur26a.dat,G-2swap,42,1,5439790
bur26a.dat,S-2swap,42,1,5451560
bur26a.dat,SA,42,1,5438988
bur26a.dat,TS,42,1,5449249
bur26a.dat,G-2swap,42,2,5437715
bur26a.dat,S-2swap,42,2,5435154
bur26a.dat,SA,42,2,5435380
bur26a.dat,TS,42,2,5445587
bur26a.dat,G-2swap,42,3,5438613
bur26a.dat,S-2swap,42,3,5435696
bur26a.dat,SA,42,3,5442705
bur26a.dat,TS,42,3,5435130
bur26a.dat,G-2swap,42,4,5440440
bur26a.dat,S-2swap,42,4,5433793
bur26a.dat,SA,42,4,5434945
bur26a.dat,TS,42,4,5438983
bur26a.dat,G-2swap,42,5,5445818
bur26a.dat,S-2swap,42,5,5446257
bur26a.dat,SA,42,5,5435203
bur26a.dat,TS,42,5,5436581
bur26a.dat,G-2swap,43,1,5468632
bur26a.dat,S-2swap,43,1,5441691
bur26a.dat,SA,43,1,5439469
bur26a.dat,TS,43,1,5436784
bur26a.dat,G-2swap,43,2,5451652
bur26a.dat,S-2swap,43,2,5439740
bur26a.dat,SA,43,2,5441796
bur26a.dat,TS,43,2,5448615
bur26a.dat,G-2swap,43,3,5481921
bur26a.dat,S-2swap,43,3,5438063
bur26a.dat,SA,43,3,5438948
bur26a.dat,TS,43,3,5432288
bur26a.dat,G-2swap,43,4,5444923
bur26a.dat,S-2swap,43,4,5435312
bur26a.dat,SA,43,4,5439082
bur26a.dat,TS,43,4,5436784
bur26a.dat,G-2swap,43,5,5451729
bur26a.dat,S-2swap,43,5,5443889
bur26a.dat,SA,43,5,5439216
bur26a.dat,TS,43,5,5437249
bur26a.dat,G-2swap,44,1,5435130
bur26a.dat,S-2swap,44,1,5458063
bur26a.dat,SA,44,1,5435460
bur26a.dat,TS,44,1,5439927
bur26a.dat,G-2swap,44,2,5440236
bur26a.dat,S-2swap,44,2,5444207
bur26a.dat,SA,44,2,5433931
bur26a.dat,TS,44,2,5431676
bur26a.dat,G-2swap,44,3,5454804
bur26a.dat,S-2swap,44,3,5445933
bur26a.dat,SA,44,3,5435773
bur26a.dat,TS,44,3,5435737
bur26a.dat,G-2swap,44,4,5436818
bur26a.dat,S-2swap,44,4,5434390
bur26a.dat,SA,44,4,5435603
bur26a.dat,TS,44,4,5445133
bur26a.dat,G-2swap,44,5,5447089
bur26a.dat,S-2swap,44,5,5451053
bur26a.dat,SA,44,5,5448777
bur26a.dat,TS,44,5,5452018
bur26a.dat,G-2swap,45,1,5439934
bur26a.dat,S-2swap,45,1,5439115
bur26a.dat,SA,45,1,5451287
bur26a.dat,TS,45,1,5450662
bur26a.dat,G-2swap,45,2,5442006
bur26a.dat,S-2swap,45,2,5441557
bur26a.dat,SA,45,2,5432357
bur26a.dat,TS,45,2,5438455
bur26a.dat,G-2swap,45,3,5467071
bur26a.dat,S-2swap,45,3,5451763
bur26a.dat,SA,45,3,5431727
bur26a.dat,TS,45,3,5426670
bur26a.dat,G-2swap,45,4,5435709
bur26a.dat,S-2swap,45,4,5454889
bur26a.dat,SA,45,4,5438284
bur26a.dat,TS,45,4,5435958
bur26a.dat,G-2swap,45,5,5436928
bur26a.dat,S-2swap,45,5,5437331
bur26a.dat,SA,45,5,5434402
bur26a.dat,TS,45,5,5438096
bur26a.dat,G-2swap,46,1,5448268
bur26a.dat,S-2swap,46,1,5435402
bur26a.dat,SA,46,1,5437225
bur26a.dat,TS,46,1,5452174
bur26a.dat,G-2swap,46,2,5436911
bur26a.dat,S-2swap,46,2,5448582
bur26a.dat,SA,46,2,5433539
bur26a.dat,TS,46,2,5435683
bur26a.dat,G-2swap,46,3,5448932
bur26a.dat,S-2swap,46,3,5436784
bur26a.dat,SA,46,3,5437957
bur26a.dat,TS,46,3,5437583
bur26a.dat,G-2swap,46,4,5436256
bur26a.dat,S-2swap,46,4,5438909
bur26a.dat,SA,46,4,5437931
bur26a.dat,TS,46,4,5443911
bur26a.dat,G-2swap,46,5,5440245
bur26a.dat,S-2swap,46,5,5428397
bur26a.dat,SA,46,5,5434402
bur26a.dat,TS,46,5,5444374
bur26a.dat,G-2swap,47,1,5442153
bur26a.dat,S-2swap,47,1,5446010
bur26a.dat,SA,47,1,5434176
bur26a.dat,TS,47,1,5434139
bur26a.dat,G-2swap,47,2,5437509
bur26a.dat,S-2swap,47,2,5436911
bur26a.dat,SA,47,2,5433564
bur26a.dat,TS,47,2,5446783
bur26a.dat,G-2swap,47,3,5462277
bur26a.dat,S-2swap,47,3,5436602
bur26a.dat,SA,47,3,5445141
bur26a.dat,TS,47,3,5436433
bur26a.dat,G-2swap,47,4,5442885
bur26a.dat,S-2swap,47,4,5453688
bur26a.dat,SA,47,4,5441537
bur26a.dat,TS,47,4,5436581
bur26a.dat,G-2swap,47,5,5447165
bur26a.dat,S-2swap,47,5,5438248
bur26a.dat,SA,47,5,5438383
bur26a.dat,TS,47,5,5449909
bur26a.dat,G-2swap,48,1,5443558
bur26a.dat,S-2swap,48,1,5455012
bur26a.dat,SA,48,1,5447087
bur26a.dat,TS,48,1,5431548
bur26a.dat,G-2swap,48,2,5447867
bur26a.dat,S-2swap,48,2,5442340
bur26a.dat,SA,48,2,5452827
bur26a.dat,TS,48,2,5450177
bur26a.dat,G-2swap,48,3,5449215
bur26a.dat,S-2swap,48,3,5441926
bur26a.dat,SA,48,3,5431548
bur26a.dat,TS,48,3,5441395
bur26a.dat,G-2swap,48,4,5458504
bur26a.dat,S-2swap,48,4,5439861
bur26a.dat,SA,48,4,5435034
bur26a.dat,TS,48,4,5444374
bur26a.dat,G-2swap,48,5,5437664
bur26a.dat,S-2swap,48,5,5439579
bur26a.dat,SA,48,5,5438335
bur26a.dat,TS,48,5,5444207
bur26a.dat,G-2swap,49,1,5439159
bur26a.dat,S-2swap,49,1,5438096
bur26a.dat,SA,49,1,5434516
bur26a.dat,TS,49,1,5452384
bur26a.dat,G-2swap,49,2,5467703
bur26a.dat,S-2swap,49,2,5460765
bur26a.dat,SA,49,2,5432936
bur26a.dat,TS,49,2,5444628
bur26a.dat,G-2swap,49,3,5443650
bur26a.dat,S-2swap,49,3,5442120
bur26a.dat,SA,49,3,5441900
bur26a.dat,TS,49,3,5438252
bur26a.dat,G-2swap,49,4,5434239
bur26a.dat,S-2swap,49,4,5443128
bur26a.dat,SA,49,4,5432238
bur26a.dat,TS,49,4,5452373
bur26a.dat,G-2swap,49,5,5466921
bur26a.dat,S-2swap,49,5,5435351
bur26a.dat,SA,49,5,5432234
bur26a.dat,TS,49,5,5437593
bur26a.dat,G-2swap,50,1,5460726
bur26a.dat,S-2swap,50,1,5438387
bur26a.dat,SA,50,1,5439464
bur26a.dat,TS,50,1,5436784
bur26a.dat,G-2swap,50,2,5448377
bur26a.dat,S-2swap,50,2,5439049
bur26a.dat,SA,50,2,5443103
bur26a.dat,TS,50,2,5432496
bur26a.dat,G-2swap,50,3,5436827
bur26a.dat,S-2swap,50,3,5447620
bur26a.dat,SA,50,3,5431434
bur26a.dat,TS,50,3,5434721
bur26a.dat,G-2swap,50,4,5444321
bur26a.dat,S-2swap,50,4,5438158
bur26a.dat,SA,50,4,5433396
bur26a.dat,TS,50,4,5444374
bur26a.dat,G-2swap,50,5,5441175
bur26a.dat,S-2swap,50,5,5441185
bur26a.dat,SA,50,5,5435588
bur26a.dat,TS,50,5,5452414
bur26a.dat,G-2swap,51,1,5453469
bur26a.dat,S-2swap,51,1,5452938
bur26a.dat,SA,51,1,5434555
bur26a.dat,TS,51,1,5445724
bur26a.dat,G-2swap,51,2,5452607
bur26a.dat,S-2swap,51,2,5447318
bur26a.dat,SA,51,2,5445210
bur26a.dat,TS,51,2,5436263
bur26a.dat,G-2swap,51,3,5428397
bur26a.dat,S-2swap,51,3,5432357
bur26a.dat,SA,51,3,5439938
bur26a.dat,TS,51,3,5439419
bur26a.dat,G-2swap,51,4,5450128
bur26a.dat,S-2swap,51,4,5435688
bur26a.dat,SA,51,4,5435610
bur26a.dat,TS,51,4,5445919
bur26a.dat,G-2swap,51,5,5452384
bur26a.dat,S-2swap,51,5,5435311
bur26a.dat,SA,51,5,5442839
bur26a.dat,TS,51,5,5436025
bur26a.dat,G-2swap,52,1,5447284
bur26a.dat,S-2swap,52,1,5432936
bur26a.dat,SA,52,1,5432863
bur26a.dat,TS,52,1,5435297
bur26a.dat,G-2swap,52,2,5450407
bur26a.dat,S-2swap,52,2,5435577
bur26a.dat,SA,52,2,5441888
bur26a.dat,TS,52,2,5438353
bur26a.dat,G-2swap,52,3,5436665
bur26a.dat,S-2swap,52,3,5437128
bur26a.dat,SA,52,3,5439928
bur26a.dat,TS,52,3,5437205
bur26a.dat,G-2swap,52,4,5441537
bur26a.dat,S-2swap,52,4,5441587
bur26a.dat,SA,52,4,5439085
bur26a.dat,TS,52,4,5436339
bur26a.dat,G-2swap,52,5,5437601
bur26a.dat,S-2swap,52,5,5438096
bur26a.dat,SA,52,5,5436911
bur26a.dat,TS,52,5,5441845
bur26a.dat,G-2swap,53,1,5445618
bur26a.dat,S-2swap,53,1,5462965
bur26a.dat,SA,53,1,5436406
bur26a.dat,TS,53,1,5426670
bur26a.dat,G-2swap,53,2,5454020
bur26a.dat,S-2swap,53,2,5440108
bur26a.dat,SA,53,2,5438927
bur26a.dat,TS,53,2,5435393
bur26a.dat,G-2swap,53,3,5447034
bur26a.dat,S-2swap,53,3,5452424
bur26a.dat,SA,53,3,5439714
bur26a.dat,TS,53,3,5446010
bur26a.dat,G-2swap,53,4,5449824
bur26a.dat,S-2swap,53,4,5448490
bur26a.dat,SA,53,4,5438593
bur26a.dat,TS,53,4,5438233
bur26a.dat,G-2swap,53,5,5470060
bur26a.dat,S-2swap,53,5,5449197
bur26a.dat,SA,53,5,5450903
bur26a.dat,TS,53,5,5437945
bur26a.dat,G-2swap,54,1,5449023
bur26a.dat,S-2swap,54,1,5457863
bur26a.dat,SA,54,1,5449592
bur26a.dat,TS,54,1,5436784
bur26a.dat,G-2swap,54,2,5436429
bur26a.dat,S-2swap,54,2,5444475
bur26a.dat,SA,54,2,5433689
bur26a.dat,TS,54,2,5439009
bur26a.dat,G-2swap,54,3,5437196
bur26a.dat,S-2swap,54,3,5438914
bur26a.dat,SA,54,3,5432923
bur26a.dat,TS,54,3,5444270
bur26a.dat,G-2swap,54,4,5438890
bur26a.dat,S-2swap,54,4,5446756
bur26a.dat,SA,54,4,5432553
bur26a.dat,TS,54,4,5452384
bur26a.dat,G-2swap,54,5,5446395
bur26a.dat,S-2swap,54,5,5455550
bur26a.dat,SA,54,5,5435868
bur26a.dat,TS,54,5,5435457
bur26a.dat,G-2swap,55,1,5438511
bur26a.dat,S-2swap,55,1,5432106
bur26a.dat,SA,55,1,5435238
bur26a.dat,TS,55,1,5490060
bur26a.dat,G-2swap,55,2,5460194
bur26a.dat,S-2swap,55,2,5449359
bur26a.dat,SA,55,2,5434383
bur26a.dat,TS,55,2,5446771
bur26a.dat,G-2swap,55,3,5438381
bur26a.dat,S-2swap,55,3,5475408
bur26a.dat,SA,55,3,5436082
bur26a.dat,TS,55,3,5432048
bur26a.dat,G-2swap,55,4,5438815
bur26a.dat,S-2swap,55,4,5450655
bur26a.dat,SA,55,4,5436492
bur26a.dat,TS,55,4,5439927
bur26a.dat,G-2swap,55,5,5445717
bur26a.dat,S-2swap,55,5,5444280
bur26a.dat,SA,55,5,5435034
bur26a.dat,TS,55,5,5443156
bur26a.dat,G-2swap,56,1,5444965
bur26a.dat,S-2swap,56,1,5439598
bur26a.dat,SA,56,1,5439531
bur26a.dat,TS,56,1,5436155
bur26a.dat,G-2swap,56,2,5435853
bur26a.dat,S-2swap,56,2,5470229
bur26a.dat,SA,56,2,5436606
bur26a.dat,TS,56,2,5447125
bur26a.dat,G-2swap,56,3,5438944
bur26a.dat,S-2swap,56,3,5437120
bur26a.dat,SA,56,3,5429908
bur26a.dat,TS,56,3,5436064
bur26a.dat,G-2swap,56,4,5445006
bur26a.dat,S-2swap,56,4,5437347
bur26a.dat,SA,56,4,5434139
bur26a.dat,TS,56,4,5442371
bur26a.dat,G-2swap,56,5,5434637
bur26a.dat,S-2swap,56,5,5437946
bur26a.dat,SA,56,5,5432792
bur26a.dat,TS,56,5,5437593
bur26a.dat,G-2swap,57,1,5446622
bur26a.dat,S-2swap,57,1,5449737
bur26a.dat,SA,57,1,5437689
bur26a.dat,TS,57,1,5441739
bur26a.dat,G-2swap,57,2,5448123
bur26a.dat,S-2swap,57,2,5446172
bur26a.dat,SA,57,2,5437605
bur26a.dat,TS,57,2,5435650
bur26a.dat,G-2swap,57,3,5458272
bur26a.dat,S-2swap,57,3,5436263
bur26a.dat,SA,57,3,5438638
bur26a.dat,TS,57,3,5435919
bur26a.dat,G-2swap,57,4,5451903
bur26a.dat,S-2swap,57,4,5459754
bur26a.dat,SA,57,4,5441845
bur26a.dat,TS,57,4,5439974
bur26a.dat,G-2swap,57,5,5445148
bur26a.dat,S-2swap,57,5,5445323
bur26a.dat,SA,57,5,5445581
bur26a.dat,TS,57,5,5436784
bur26a.dat,G-2swap,58,1,5433911
bur26a.dat,S-2swap,58,1,5440569
bur26a.dat,SA,58,1,5439465
bur26a.dat,TS,58,1,5434117
bur26a.dat,G-2swap,58,2,5437677
bur26a.dat,S-2swap,58,2,5446547
bur26a.dat,SA,58,2,5444153
bur26a.dat,TS,58,2,5443623
bur26a.dat,G-2swap,58,3,5438908
bur26a.dat,S-2swap,58,3,5440706
bur26a.dat,SA,58,3,5433931
bur26a.dat,TS,58,3,5445133
bur26a.dat,G-2swap,58,4,5439539
bur26a.dat,S-2swap,58,4,5458008
bur26a.dat,SA,58,4,5438567
bur26a.dat,TS,58,4,5442873
bur26a.dat,G-2swap,58,5,5448276
bur26a.dat,S-2swap,58,5,5442035
bur26a.dat,SA,58,5,5441900
bur26a.dat,TS,58,5,5435457
bur26a.dat,G-2swap,59,1,5448760
bur26a.dat,S-2swap,59,1,5442254
bur26a.dat,SA,59,1,5435930
bur26a.dat,TS,59,1,5445392
bur26a.dat,G-2swap,59,2,5455158
bur26a.dat,S-2swap,59,2,5445834
bur26a.dat,SA,59,2,5435603
bur26a.dat,TS,59,2,5437249
bur26a.dat,G-2swap,59,3,5447146
bur26a.dat,S-2swap,59,3,5450057
bur26a.dat,SA,59,3,5437497
bur26a.dat,TS,59,3,5438228
bur26a.dat,G-2swap,59,4,5439073
bur26a.dat,S-2swap,59,4,5439579
bur26a.dat,SA,59,4,5434272
bur26a.dat,TS,59,4,5434622
bur26a.dat,G-2swap,59,5,5438252
bur26a.dat,S-2swap,59,5,5438272
bur26a.dat,SA,59,5,5431727
bur26a.dat,TS,59,5,5444144
bur26a.dat,G-2swap,60,1,5451585
bur26a.dat,S-2swap,60,1,5447166
bur26a.dat,SA,60,1,5432048
bur26a.dat,TS,60,1,5434390
bur26a.dat,G-2swap,60,2,5455507
bur26a.dat,S-2swap,60,2,5437531
bur26a.dat,SA,60,2,5427776
bur26a.dat,TS,60,2,5456444
bur26a.dat,G-2swap,60,3,5441048
bur26a.dat,S-2swap,60,3,5446566
bur26a.dat,SA,60,3,5445030
bur26a.dat,TS,60,3,5450887
bur26a.dat,G-2swap,60,4,5445686
bur26a.dat,S-2swap,60,4,5445339
bur26a.dat,SA,60,4,5434116
bur26a.dat,TS,60,4,5443438
bur26a.dat,G-2swap,60,5,5470095
bur26a.dat,S-2swap,60,5,5441455
bur26a.dat,SA,60,5,5434874
bur26a.dat,TS,60,5,5432537
bur26a.dat,G-2swap,61,1,5451188
bur26a.dat,S-2swap,61,1,5466306
bur26a.dat,SA,61,1,5426670
bur26a.dat,TS,61,1,5438096
bur26a.dat,G-2swap,61,2,5473932
bur26a.dat,S-2swap,61,2,5435443
bur26a.dat,SA,61,2,5446663
bur26a.dat,TS,61,2,5440068
bur26a.dat,G-2swap,61,3,5445679
bur26a.dat,S-2swap,61,3,5440198
bur26a.dat,SA,61,3,5441772
bur26a.dat,TS,61,3,5445849
bur26a.dat,G-2swap,61,4,5458174
bur26a.dat,S-2swap,61,4,5434949
bur26a.dat,SA,61,4,5437986
bur26a.dat,TS,61,4,5437869
bur26a.dat,G-2swap,61,5,5436368
bur26a.dat,S-2swap,61,5,5447427
bur26a.dat,SA,61,5,5434198
bur26a.dat,TS,61,5,5436129
bur26a.dat,G-2swap,62,1,5445095
bur26a.dat,S-2swap,62,1,5435935
bur26a.dat,SA,62,1,5436025
bur26a.dat,TS,62,1,5438891
bur26a.dat,G-2swap,62,2,5447087
bur26a.dat,S-2swap,62,2,5445085
bur26a.dat,SA,62,2,5438542
bur26a.dat,TS,62,2,5434117
bur26a.dat,G-2swap,62,3,5447025
bur26a.dat,S-2swap,62,3,5450931
bur26a.dat,SA,62,3,5437288
bur26a.dat,TS,62,3,5435652
bur26a.dat,G-2swap,62,4,5455546
bur26a.dat,S-2swap,62,4,5459019
bur26a.dat,SA,62,4,5434828
bur26a.dat,TS,62,4,5434636
bur26a.dat,G-2swap,62,5,5457650
bur26a.dat,S-2swap,62,5,5446917
bur26a.dat,SA,62,5,5427776
bur26a.dat,TS,62,5,5443156
bur26a.dat,G-2swap,63,1,5440283
bur26a.dat,S-2swap,63,1,5432203
bur26a.dat,SA,63,1,5435238
bur26a.dat,TS,63,1,5445184
bur26a.dat,G-2swap,63,2,5478726
bur26a.dat,S-2swap,63,2,5447308
bur26a.dat,SA,63,2,5435887
bur26a.dat,TS,63,2,5435737
bur26a.dat,G-2swap,63,3,5439906
bur26a.dat,S-2swap,63,3,5440022
bur26a.dat,SA,63,3,5436605
bur26a.dat,TS,63,3,5438471
bur26a.dat,G-2swap,63,4,5440738
bur26a.dat,S-2swap,63,4,5436761
bur26a.dat,SA,63,4,5435722
bur26a.dat,TS,63,4,5449642
bur26a.dat,G-2swap,63,5,5434833
bur26a.dat,S-2swap,63,5,5464878
bur26a.dat,SA,63,5,5448666
bur26a.dat,TS,63,5,5435652
bur26a.dat,G-2swap,64,1,5443380
bur26a.dat,S-2swap,64,1,5447127
bur26a.dat,SA,64,1,5448900
bur26a.dat,TS,64,1,5445703
bur26a.dat,G-2swap,64,2,5457635
bur26a.dat,S-2swap,64,2,5441910
bur26a.dat,SA,64,2,5437061
bur26a.dat,TS,64,2,5433810
bur26a.dat,G-2swap,64,3,5442345
bur26a.dat,S-2swap,64,3,5439419
bur26a.dat,SA,64,3,5434117
bur26a.dat,TS,64,3,5436784
bur26a.dat,G-2swap,64,4,5442051
bur26a.dat,S-2swap,64,4,5431667
bur26a.dat,SA,64,4,5439055
bur26a.dat,TS,64,4,5441612
bur26a.dat,G-2swap,64,5,5445655
bur26a.dat,S-2swap,64,5,5447914
bur26a.dat,SA,64,5,5434443
bur26a.dat,TS,64,5,5434636
bur26a.dat,G-2swap,65,1,5478732
bur26a.dat,S-2swap,65,1,5434176
bur26a.dat,SA,65,1,5439579
bur26a.dat,TS,65,1,5432792
bur26a.dat,G-2swap,65,2,5441089
bur26a.dat,S-2swap,65,2,5439598
bur26a.dat,SA,65,2,5434768
bur26a.dat,TS,65,2,5438112
bur26a.dat,G-2swap,65,3,5446618
bur26a.dat,S-2swap,65,3,5451183
bur26a.dat,SA,65,3,5434405
bur26a.dat,TS,65,3,5451408
bur26a.dat,G-2swap,65,4,5443308
bur26a.dat,S-2swap,65,4,5454228
bur26a.dat,SA,65,4,5445157
bur26a.dat,TS,65,4,5435035
bur26a.dat,G-2swap,65,5,5437271
bur26a.dat,S-2swap,65,5,5445055
bur26a.dat,SA,65,5,5434272
bur26a.dat,TS,65,5,5465995
bur26a.dat,G-2swap,66,1,5439298
bur26a.dat,S-2swap,66,1,5456437
bur26a.dat,SA,66,1,5435154
bur26a.dat,TS,66,1,5445703
bur26a.dat,G-2swap,66,2,5442816
bur26a.dat,S-2swap,66,2,5432068
bur26a.dat,SA,66,2,5436784
bur26a.dat,TS,66,2,5451061
bur26a.dat,G-2swap,66,3,5462336
bur26a.dat,S-2swap,66,3,5442018
bur26a.dat,SA,66,3,5434636
bur26a.dat,TS,66,3,5442956
bur26a.dat,G-2swap,66,4,5452951
bur26a.dat,S-2swap,66,4,5436911
bur26a.dat,SA,66,4,5434116
bur26a.dat,TS,66,4,5433685
bur26a.dat,G-2swap,66,5,5440301
bur26a.dat,S-2swap,66,5,5441776
bur26a.dat,SA,66,5,5450946
bur26a.dat,TS,66,5,5443103
bur26a.dat,G-2swap,67,1,5441179
bur26a.dat,S-2swap,67,1,5442632
bur26a.dat,SA,67,1,5435757
bur26a.dat,TS,67,1,5447984
bur26a.dat,G-2swap,67,2,5435682
bur26a.dat,S-2swap,67,2,5451722
bur26a.dat,SA,67,2,5430561
bur26a.dat,TS,67,2,5436695
bur26a.dat,G-2swap,67,3,5444692
bur26a.dat,S-2swap,67,3,5439244
bur26a.dat,SA,67,3,5435887
bur26a.dat,TS,67,3,5437593
bur26a.dat,G-2swap,67,4,5439337
bur26a.dat,S-2swap,67,4,5438271
bur26a.dat,SA,67,4,5442994
bur26a.dat,TS,67,4,5435906
bur26a.dat,G-2swap,67,5,5452420
bur26a.dat,S-2swap,67,5,5448696
bur26a.dat,SA,67,5,5445445
bur26a.dat,TS,67,5,5438464
bur26a.dat,G-2swap,68,1,5441348
bur26a.dat,S-2swap,68,1,5452065
bur26a.dat,SA,68,1,5432546
bur26a.dat,TS,68,1,5437249
bur26a.dat,G-2swap,68,2,5450518
bur26a.dat,S-2swap,68,2,5449175
bur26a.dat,SA,68,2,5432055
bur26a.dat,TS,68,2,5435393
bur26a.dat,G-2swap,68,3,5465092
bur26a.dat,S-2swap,68,3,5435792
bur26a.dat,SA,68,3,5434177
bur26a.dat,TS,68,3,5450663
bur26a.dat,G-2swap,68,4,5450085
bur26a.dat,S-2swap,68,4,5441599
bur26a.dat,SA,68,4,5437547
bur26a.dat,TS,68,4,5432604
bur26a.dat,G-2swap,68,5,5442254
bur26a.dat,S-2swap,68,5,5450028
