Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
esc64a.dat,S-2swap,5,292,"[58, 53, 51, 63, 21, 35, 50, 49, 40, 24, 22, 43, 41, 2, 26, 19, 54, 39, 15, 33, 16, 1, 25, 28, 29, 12, 46, 37, 32, 14, 61, 62, 0, 4, 59, 18, 10, 13, 5, 45, 7, 55, 30, 27, 20, 47, 57, 38, 11, 34, 6, 8, 42, 9, 36, 56, 48, 52, 23, 60, 31, 3, 44, 17]",116,"[34, 7, 35, 22, 1, 52, 30, 36, 49, 54, 38, 8, 48, 20, 21, 12, 6, 56, 5, 18, 27, 16, 61, 57, 10, 63, 50, 11, 31, 43, 24, 15, 25, 58, 9, 40, 37, 14, 51, 32, 47, 13, 62, 4, 19, 53, 42, 41, 55, 28, 33, 0, 46, 2, 39, 23, 45, 17, 26, 3, 60, 44, 29, 59]",578.5855,270165,124
esc64a.dat,S-2swap,6,284,"[26, 28, 18, 46, 17, 20, 61, 51, 32, 13, 5, 10, 6, 21, 56, 44, 31, 47, 42, 59, 2, 1, 24, 50, 48, 23, 43, 36, 11, 60, 27, 54, 45, 40, 38, 63, 8, 37, 34, 52, 53, 62, 29, 0, 58, 35, 16, 39, 19, 15, 7, 49, 12, 41, 55, 30, 57, 9, 22, 14, 3, 4, 25, 33]",116,"[50, 30, 42, 57, 32, 27, 16, 31, 41, 25, 19, 12, 7, 51, 59, 22, 55, 2, 21, 24, 9, 49, 10, 8, 38, 20, 56, 44, 11, 46, 40, 36, 5, 63, 37, 15, 17, 43, 58, 53, 62, 0, 35, 23, 54, 29, 39, 45, 33, 14, 60, 13, 3, 34, 4, 1, 52, 18, 26, 48, 47, 61, 6, 28]",532.67,260085,119
esc64a.dat,S-2swap,7,254,"[46, 35, 25, 21, 60, 39, 36, 47, 16, 44, 48, 62, 23, 45, 40, 12, 50, 56, 33, 22, 31, 53, 24, 55, 10, 9, 29, 13, 27, 43, 37, 63, 28, 3, 1, 0, 11, 57, 49, 6, 58, 30, 51, 32, 17, 14, 26, 18, 41, 5, 34, 42, 38, 15, 61, 8, 54, 52, 59, 7, 2, 20, 4, 19]",116,"[56, 37, 10, 22, 33, 8, 7, 42, 36, 14, 43, 17, 30, 45, 41, 27, 44, 3, 47, 6, 34, 61, 11, 57, 23, 52, 4, 18, 49, 26, 24, 19, 55, 28, 54, 53, 12, 59, 0, 60, 29, 58, 35, 46, 16, 40, 9, 15, 38, 5, 2, 31, 20, 63, 48, 32, 51, 39, 25, 62, 13, 1, 21, 50]",526.1812,266133,122
esc64a.dat,S-2swap,8,280,"[22, 47, 60, 18, 14, 42, 61, 30, 50, 46, 39, 15, 58, 36, 44, 35, 20, 59, 5, 16, 55, 4, 45, 0, 21, 32, 24, 8, 23, 48, 37, 53, 34, 31, 56, 9, 27, 2, 33, 43, 13, 1, 52, 11, 51, 3, 6, 41, 29, 62, 38, 54, 12, 10, 25, 49, 7, 57, 17, 40, 19, 63, 28, 26]",116,"[35, 52, 12, 58, 36, 22, 50, 54, 19, 62, 23, 18, 48, 39, 38, 16, 55, 40, 63, 42, 32, 37, 43, 14, 44, 25, 34, 10, 41, 8, 20, 11, 51, 4, 49, 29, 7, 17, 2, 9, 24, 61, 46, 31, 3, 47, 6, 21, 5, 57, 15, 45, 26, 33, 13, 0, 53, 1, 60, 56, 28, 59, 27, 30]",532.0131,262101,120
esc64a.dat,S-2swap,9,264,"[7, 43, 31, 44, 20, 47, 2, 1, 57, 37, 39, 24, 45, 51, 41, 14, 25, 46, 58, 54, 36, 3, 9, 21, 52, 60, 29, 22, 32, 13, 33, 23, 8, 6, 10, 55, 56, 4, 61, 27, 5, 19, 48, 26, 40, 28, 35, 38, 16, 49, 30, 59, 42, 34, 12, 0, 50, 17, 18, 15, 11, 63, 62, 53]",116,"[53, 49, 1, 52, 50, 4, 54, 13, 41, 28, 5, 39, 25, 15, 31, 63, 7, 51, 29, 60, 18, 11, 61, 42, 30, 16, 44, 35, 24, 3, 55, 33, 23, 36, 19, 10, 20, 57, 45, 6, 38, 0, 26, 21, 56, 12, 22, 2, 58, 48, 59, 32, 9, 46, 17, 37, 62, 27, 47, 34, 40, 14, 8, 43]",547.4027,270165,124
esc64a.dat,S-2swap,10,266,"[54, 55, 43, 62, 49, 36, 14, 46, 11, 3, 45, 50, 19, 33, 59, 47, 57, 61, 40, 27, 44, 1, 41, 39, 53, 30, 31, 32, 29, 26, 60, 25, 56, 9, 42, 6, 20, 28, 5, 21, 8, 34, 12, 63, 48, 35, 37, 10, 22, 38, 13, 23, 2, 15, 17, 0, 18, 24, 58, 4, 51, 52, 16, 7]",116,"[45, 15, 44, 6, 23, 0, 24, 18, 9, 2, 26, 51, 52, 3, 11, 1, 19, 60, 16, 4, 17, 7, 12, 14, 57, 13, 5, 32, 22, 40, 29, 48, 61, 59, 63, 62, 10, 20, 21, 30, 46, 53, 56, 27, 28, 8, 31, 39, 36, 47, 42, 50, 43, 25, 35, 38, 49, 55, 33, 34, 41, 54, 58, 37]",566.0986,270165,124
esc64a.dat,S-2swap,11,262,"[63, 44, 21, 3, 41, 15, 31, 18, 60, 25, 11, 56, 23, 52, 33, 13, 8, 59, 51, 17, 29, 32, 58, 35, 10, 54, 26, 46, 7, 48, 0, 39, 24, 62, 20, 38, 19, 40, 4, 12, 57, 61, 53, 27, 30, 42, 45, 1, 2, 28, 37, 34, 22, 50, 6, 5, 55, 49, 9, 47, 43, 16, 36, 14]",116,"[24, 14, 61, 44, 4, 51, 27, 50, 33, 40, 41, 15, 26, 43, 59, 20, 58, 16, 56, 60, 0, 35, 39, 32, 28, 9, 62, 55, 1, 63, 19, 54, 2, 38, 3, 45, 48, 6, 46, 25, 18, 5, 7, 57, 36, 42, 30, 23, 34, 10, 37, 11, 29, 49, 22, 13, 8, 17, 21, 31, 47, 53, 52, 12]",506.8069,254037,116
esc64a.dat,S-2swap,12,262,"[25, 58, 61, 36, 37, 10, 15, 33, 57, 12, 41, 7, 46, 56, 9, 51, 2, 47, 11, 31, 16, 5, 39, 40, 19, 29, 62, 52, 49, 28, 17, 50, 3, 4, 26, 23, 21, 55, 13, 45, 6, 32, 8, 44, 48, 27, 38, 54, 0, 24, 1, 14, 63, 60, 53, 30, 35, 18, 20, 43, 34, 22, 42, 59]",116,"[33, 12, 2, 15, 17, 10, 52, 34, 24, 11, 46, 14, 63, 40, 42, 26, 35, 22, 43, 13, 32, 56, 57, 25, 6, 16, 29, 1, 5, 3, 7, 9, 51, 0, 50, 18, 41, 53, 28, 30, 36, 44, 49, 58, 55, 47, 21, 62, 48, 61, 38, 37, 23, 27, 4, 8, 20, 59, 31, 39, 54, 19, 45, 60]",527.3305,262101,120
esc64a.dat,S-2swap,13,274,"[21, 23, 57, 42, 26, 52, 27, 58, 7, 22, 24, 37, 25, 61, 16, 12, 59, 43, 10, 11, 5, 19, 29, 56, 51, 39, 47, 20, 48, 46, 31, 28, 49, 8, 0, 17, 2, 32, 15, 34, 45, 35, 40, 38, 18, 33, 30, 3, 14, 54, 4, 44, 41, 1, 60, 63, 53, 36, 50, 62, 55, 9, 6, 13]",116,"[27, 8, 19, 36, 55, 12, 23, 13, 16, 60, 31, 58, 46, 61, 29, 44, 21, 62, 20, 52, 7, 63, 2, 5, 6, 59, 48, 50, 3, 51, 33, 54, 22, 42, 18, 43, 28, 1, 49, 9, 57, 47, 10, 25, 14, 30, 32, 45, 37, 17, 11, 24, 53, 26, 35, 38, 34, 40, 0, 4, 15, 41, 56, 39]",541.5772,266133,122
esc64a.dat,S-2swap,14,280,"[59, 51, 53, 15, 52, 48, 1, 29, 54, 43, 42, 3, 2, 46, 41, 34, 61, 35, 23, 9, 4, 31, 37, 18, 12, 21, 50, 28, 39, 32, 49, 38, 60, 25, 26, 33, 47, 5, 10, 40, 16, 11, 44, 56, 6, 22, 27, 57, 19, 62, 8, 20, 7, 13, 0, 63, 14, 58, 36, 55, 24, 30, 45, 17]",116,"[7, 15, 18, 32, 5, 27, 12, 19, 9, 49, 35, 8, 6, 25, 17, 47, 3, 44, 57, 48, 1, 24, 36, 62, 28, 31, 52, 58, 29, 50, 37, 56, 61, 42, 63, 23, 51, 21, 54, 11, 41, 38, 33, 59, 22, 43, 2, 20, 46, 45, 60, 13, 53, 26, 14, 4, 34, 10, 30, 40, 55, 16, 39, 0]",512.1,241941,110
esc64a.dat,S-2swap,15,268,"[27, 45, 38, 44, 56, 47, 29, 36, 31, 18, 3, 26, 20, 50, 34, 11, 43, 35, 25, 4, 53, 39, 32, 19, 41, 28, 17, 40, 52, 2, 13, 9, 33, 58, 46, 12, 54, 37, 63, 55, 16, 23, 5, 48, 22, 6, 8, 24, 49, 10, 42, 7, 51, 59, 57, 21, 1, 62, 30, 0, 15, 60, 61, 14]",116,"[45, 32, 58, 5, 27, 49, 28, 48, 59, 39, 53, 14, 8, 34, 50, 40, 35, 17, 38, 7, 44, 2, 1, 12, 25, 57, 23, 63, 11, 62, 22, 47, 20, 46, 4, 24, 55, 26, 19, 21, 60, 42, 52, 54, 30, 51, 10, 18, 31, 16, 37, 61, 36, 13, 41, 29, 15, 43, 6, 56, 0, 33, 9, 3]",476.7628,237909,108
esc64a.dat,S-2swap,16,280,"[36, 4, 3, 22, 5, 45, 42, 30, 63, 48, 51, 1, 11, 35, 38, 47, 24, 39, 46, 34, 32, 17, 7, 29, 26, 9, 10, 43, 59, 14, 44, 27, 16, 40, 19, 31, 61, 21, 55, 53, 8, 54, 12, 41, 52, 50, 15, 0, 25, 56, 37, 23, 60, 62, 57, 13, 18, 33, 2, 58, 49, 28, 6, 20]",116,"[20, 3, 16, 0, 23, 6, 57, 12, 39, 8, 46, 45, 1, 30, 14, 9, 10, 41, 11, 32, 35, 31, 24, 54, 47, 48, 36, 25, 40, 17, 18, 27, 60, 56, 52, 13, 15, 29, 44, 53, 43, 58, 19, 2, 21, 42, 38, 50, 28, 61, 4, 62, 34, 59, 49, 26, 63, 37, 51, 33, 55, 22, 7, 5]",576.2013,252021,115
esc64a.dat,S-2swap,17,278,"[53, 0, 17, 3, 57, 25, 58, 11, 48, 34, 1, 56, 5, 26, 23, 61, 32, 28, 7, 22, 9, 27, 60, 50, 37, 14, 49, 36, 62, 2, 21, 35, 47, 63, 46, 39, 45, 19, 24, 51, 44, 33, 42, 4, 41, 30, 13, 8, 52, 31, 38, 54, 20, 12, 16, 55, 10, 40, 29, 59, 43, 15, 18, 6]",116,"[33, 19, 5, 36, 59, 26, 35, 24, 13, 60, 8, 47, 6, 28, 29, 9, 56, 18, 25, 44, 57, 30, 43, 32, 38, 15, 40, 39, 23, 37, 50, 55, 54, 14, 22, 4, 12, 7, 41, 17, 1, 27, 52, 20, 48, 16, 58, 62, 21, 10, 11, 3, 46, 53, 61, 31, 2, 63, 42, 49, 51, 0, 34, 45]",771.518,280245,129
esc64a.dat,S-2swap,18,284,"[4, 36, 49, 55, 9, 52, 63, 25, 10, 24, 42, 57, 62, 30, 17, 48, 32, 37, 34, 15, 5, 22, 28, 59, 8, 0, 27, 6, 3, 21, 23, 58, 20, 45, 2, 1, 51, 33, 56, 44, 54, 19, 43, 26, 18, 7, 61, 29, 12, 39, 53, 14, 46, 31, 60, 50, 41, 47, 16, 11, 35, 40, 13, 38]",116,"[26, 54, 13, 16, 23, 45, 27, 63, 0, 25, 29, 10, 22, 53, 49, 38, 56, 1, 60, 24, 14, 52, 46, 50, 28, 3, 8, 7, 5, 15, 9, 6, 37, 12, 39, 2, 41, 21, 40, 20, 32, 51, 17, 57, 59, 61, 31, 19, 11, 35, 4, 62, 58, 34, 33, 55, 44, 30, 18, 43, 42, 47, 36, 48]",567.8005,250005,114
esc64a.dat,S-2swap,19,268,"[55, 18, 34, 4, 32, 25, 54, 12, 24, 48, 39, 6, 37, 63, 56, 26, 28, 10, 20, 50, 8, 14, 31, 36, 51, 41, 40, 27, 23, 47, 5, 1, 46, 62, 53, 59, 19, 9, 57, 44, 52, 61, 43, 58, 49, 21, 60, 42, 2, 35, 16, 45, 0, 7, 13, 29, 11, 38, 22, 3, 15, 33, 30, 17]",116,"[43, 1, 10, 23, 13, 59, 61, 57, 62, 27, 17, 39, 12, 24, 56, 34, 26, 15, 19, 31, 51, 28, 4, 6, 18, 41, 30, 40, 55, 8, 63, 42, 60, 50, 44, 11, 16, 7, 14, 20, 52, 2, 54, 25, 33, 49, 32, 47, 3, 45, 37, 36, 38, 48, 5, 0, 22, 21, 35, 29, 53, 46, 58, 9]",551.7934,260085,119
esc64a.dat,S-2swap,20,256,"[5, 63, 54, 37, 52, 50, 9, 41, 60, 35, 25, 44, 0, 31, 7, 29, 51, 2, 47, 38, 19, 34, 14, 32, 17, 30, 55, 11, 26, 45, 62, 33, 1, 56, 39, 40, 22, 20, 49, 3, 18, 61, 15, 42, 46, 23, 43, 27, 58, 4, 10, 21, 6, 24, 13, 8, 36, 59, 16, 28, 12, 53, 57, 48]",116,"[63, 46, 16, 18, 58, 45, 7, 36, 32, 20, 21, 15, 62, 12, 44, 48, 4, 31, 53, 22, 47, 14, 11, 40, 6, 27, 30, 1, 49, 17, 24, 33, 54, 39, 38, 19, 37, 55, 28, 50, 52, 57, 41, 13, 3, 5, 2, 56, 35, 23, 43, 9, 0, 60, 25, 34, 61, 59, 42, 10, 29, 51, 8, 26]",552.9551,268149,123
esc64a.dat,S-2swap,21,294,"[2, 53, 11, 15, 13, 17, 62, 18, 55, 0, 21, 30, 6, 40, 31, 1, 32, 3, 9, 48, 50, 63, 61, 44, 38, 10, 25, 4, 14, 52, 7, 23, 46, 24, 37, 29, 22, 26, 20, 33, 8, 27, 16, 54, 60, 34, 35, 5, 59, 58, 36, 51, 19, 12, 28, 57, 41, 42, 43, 56, 49, 45, 47, 39]",116,"[42, 56, 38, 37, 29, 59, 8, 50, 13, 53, 55, 14, 35, 48, 49, 11, 51, 33, 54, 45, 43, 32, 44, 10, 23, 30, 41, 4, 31, 6, 46, 12, 27, 28, 19, 22, 63, 2, 40, 47, 61, 5, 1, 57, 18, 58, 21, 9, 39, 24, 52, 25, 15, 3, 62, 60, 26, 34, 36, 16, 7, 20, 17, 0]",539.5206,268149,123
esc64a.dat,S-2swap,22,294,"[50, 56, 25, 40, 29, 46, 51, 36, 15, 44, 21, 58, 19, 12, 53, 20, 1, 26, 18, 7, 49, 16, 22, 54, 33, 60, 2, 55, 52, 47, 37, 43, 3, 34, 62, 41, 57, 48, 8, 6, 27, 45, 42, 23, 63, 10, 59, 24, 9, 14, 38, 28, 30, 13, 5, 61, 35, 4, 31, 39, 32, 17, 11, 0]",116,"[55, 25, 36, 46, 50, 35, 10, 57, 12, 43, 9, 11, 13, 40, 41, 39, 33, 31, 37, 42, 7, 8, 16, 17, 62, 28, 58, 20, 18, 52, 60, 4, 34, 44, 32, 24, 1, 22, 56, 14, 47, 61, 3, 45, 15, 49, 30, 59, 29, 26, 6, 23, 19, 21, 5, 0, 48, 27, 38, 54, 63, 51, 2, 53]",529.2732,268149,123
esc64a.dat,S-2swap,23,274,"[63, 49, 53, 41, 47, 39, 1, 44, 7, 40, 57, 37, 28, 14, 20, 60, 2, 33, 58, 31, 30, 16, 6, 55, 35, 22, 62, 9, 24, 26, 4, 54, 36, 3, 34, 51, 12, 42, 59, 15, 10, 50, 48, 38, 52, 43, 5, 56, 45, 0, 25, 32, 46, 17, 19, 13, 11, 18, 61, 23, 27, 8, 29, 21]",116,"[12, 14, 17, 22, 49, 11, 53, 31, 32, 23, 13, 61, 45, 7, 5, 4, 15, 30, 29, 55, 44, 6, 59, 1, 2, 19, 54, 48, 36, 16, 41, 50, 43, 8, 35, 40, 3, 63, 38, 42, 62, 46, 21, 9, 25, 27, 56, 58, 0, 51, 26, 28, 60, 20, 57, 47, 10, 34, 24, 52, 33, 18, 39, 37]",508.598,254037,116
esc64a.dat,S-2swap,24,280,"[4, 7, 28, 32, 30, 19, 58, 17, 15, 31, 9, 49, 46, 26, 57, 33, 63, 3, 8, 11, 60, 21, 22, 10, 34, 56, 37, 40, 18, 55, 50, 23, 29, 14, 53, 38, 0, 45, 44, 5, 41, 61, 16, 39, 47, 59, 13, 25, 20, 27, 42, 2, 62, 1, 12, 51, 6, 24, 54, 48, 43, 52, 36, 35]",116,"[61, 25, 33, 22, 28, 51, 13, 62, 46, 54, 18, 20, 60, 50, 58, 55, 59, 40, 27, 52, 9, 48, 5, 19, 24, 17, 53, 39, 49, 37, 2, 35, 11, 44, 15, 38, 26, 56, 21, 36, 0, 47, 29, 63, 32, 30, 34, 42, 12, 4, 45, 41, 10, 3, 1, 23, 8, 6, 14, 43, 57, 31, 7, 16]",528.6083,252021,115
esc64a.dat,S-2swap,25,266,"[54, 0, 11, 63, 39, 31, 30, 35, 3, 13, 14, 53, 43, 26, 18, 52, 5, 47, 38, 37, 57, 36, 49, 42, 46, 8, 44, 32, 17, 60, 21, 24, 45, 4, 25, 12, 51, 56, 40, 34, 33, 19, 28, 62, 10, 58, 2, 48, 29, 16, 9, 6, 23, 15, 7, 55, 27, 59, 1, 61, 22, 50, 41, 20]",116,"[61, 53, 34, 2, 15, 19, 47, 59, 3, 18, 16, 8, 23, 26, 58, 40, 49, 20, 56, 22, 41, 10, 11, 63, 4, 9, 30, 36, 37, 38, 14, 44, 1, 27, 17, 54, 48, 62, 28, 29, 0, 32, 57, 51, 42, 50, 25, 52, 21, 60, 46, 45, 13, 39, 5, 43, 31, 35, 55, 7, 6, 24, 33, 12]",559.9975,268149,123
esc64a.dat,S-2swap,26,280,"[31, 51, 13, 9, 53, 4, 0, 39, 24, 50, 42, 23, 16, 62, 26, 2, 48, 59, 29, 45, 56, 37, 18, 1, 61, 8, 38, 15, 11, 14, 63, 6, 7, 36, 40, 55, 27, 49, 46, 44, 34, 17, 5, 47, 60, 12, 41, 28, 58, 35, 52, 32, 25, 54, 20, 21, 22, 19, 30, 43, 3, 57, 10, 33]",116,"[9, 37, 3, 59, 0, 52, 15, 49, 31, 51, 18, 5, 55, 17, 21, 13, 16, 36, 20, 58, 54, 1, 46, 29, 56, 60, 62, 10, 26, 2, 6, 11, 24, 45, 28, 34, 53, 42, 30, 47, 35, 12, 41, 19, 50, 48, 4, 32, 14, 43, 39, 44, 61, 63, 33, 27, 38, 23, 22, 7, 40, 57, 25, 8]",538.7334,254037,116
esc64a.dat,S-2swap,27,282,"[60, 9, 51, 31, 4, 44, 7, 29, 57, 41, 45, 16, 50, 19, 54, 39, 33, 13, 62, 37, 14, 48, 61, 24, 27, 20, 26, 30, 0, 52, 23, 47, 53, 35, 58, 28, 40, 2, 56, 32, 46, 5, 15, 55, 63, 25, 17, 11, 59, 49, 36, 12, 34, 10, 43, 3, 18, 42, 6, 8, 22, 38, 21, 1]",116,"[28, 36, 3, 61, 2, 40, 16, 12, 31, 45, 11, 23, 37, 13, 15, 43, 9, 22, 8, 60, 39, 5, 47, 46, 33, 49, 52, 51, 1, 19, 6, 35, 57, 17, 56, 59, 14, 50, 48, 7, 62, 20, 27, 44, 0, 10, 42, 34, 25, 38, 21, 58, 54, 24, 30, 41, 32, 53, 18, 55, 26, 4, 29, 63]",525.6845,258069,118
esc64a.dat,S-2swap,28,252,"[21, 44, 43, 45, 3, 38, 23, 48, 52, 13, 20, 0, 26, 33, 57, 1, 5, 36, 55, 14, 6, 49, 27, 19, 15, 34, 9, 8, 53, 28, 54, 30, 62, 17, 29, 46, 37, 24, 35, 25, 42, 60, 40, 16, 10, 50, 58, 12, 11, 4, 63, 56, 59, 41, 47, 32, 22, 2, 61, 31, 18, 7, 39, 51]",116,"[12, 2, 34, 17, 7, 43, 27, 56, 13, 9, 57, 61, 46, 40, 32, 36, 33, 20, 45, 25, 19, 42, 49, 60, 39, 1, 29, 58, 52, 50, 51, 62, 22, 28, 18, 30, 8, 55, 31, 14, 4, 24, 47, 41, 26, 44, 21, 37, 3, 11, 54, 38, 0, 5, 15, 59, 16, 35, 63, 53, 23, 6, 48, 10]",498.1769,250005,114
esc64a.dat,S-2swap,29,282,"[49, 17, 12, 2, 13, 9, 53, 48, 26, 8, 29, 44, 33, 39, 16, 15, 50, 36, 52, 7, 19, 22, 31, 4, 56, 40, 30, 38, 1, 20, 34, 0, 37, 54, 3, 57, 43, 27, 59, 5, 41, 45, 51, 28, 14, 32, 63, 11, 47, 18, 23, 58, 60, 21, 25, 35, 55, 61, 42, 46, 24, 62, 10, 6]",116,"[26, 41, 12, 39, 10, 33, 1, 57, 28, 35, 51, 24, 18, 59, 27, 4, 17, 40, 25, 38, 16, 63, 29, 14, 37, 46, 6, 9, 23, 8, 5, 13, 58, 45, 62, 20, 19, 44, 7, 53, 54, 47, 3, 43, 42, 49, 60, 21, 2, 11, 15, 48, 30, 52, 56, 36, 50, 32, 55, 22, 34, 61, 0, 31]",529.6125,262101,120
esc64a.dat,S-2swap,30,278,"[29, 48, 24, 44, 39, 28, 9, 8, 6, 38, 36, 15, 20, 42, 2, 61, 31, 18, 17, 3, 37, 30, 55, 14, 62, 63, 10, 13, 33, 35, 49, 25, 41, 26, 11, 12, 32, 50, 22, 43, 27, 56, 54, 52, 57, 5, 47, 19, 4, 46, 16, 34, 51, 7, 58, 60, 1, 59, 0, 40, 53, 23, 21, 45]",116,"[21, 54, 30, 9, 43, 47, 56, 45, 2, 13, 15, 52, 3, 46, 44, 17, 62, 33, 63, 25, 42, 14, 41, 1, 59, 36, 24, 18, 37, 22, 27, 19, 5, 51, 7, 35, 29, 50, 16, 28, 6, 0, 57, 61, 53, 31, 60, 39, 10, 23, 55, 12, 4, 32, 8, 11, 40, 26, 58, 38, 20, 49, 48, 34]",543.9867,268149,123
esc64a.dat,S-2swap,31,236,"[19, 34, 58, 45, 6, 1, 36, 39, 27, 28, 8, 42, 24, 41, 46, 16, 13, 2, 15, 49, 14, 25, 54, 52, 63, 18, 48, 33, 0, 29, 43, 9, 4, 50, 20, 59, 38, 5, 35, 30, 40, 7, 56, 47, 23, 37, 12, 60, 53, 44, 21, 17, 57, 55, 10, 61, 32, 22, 62, 3, 51, 26, 11, 31]",116,"[59, 6, 45, 38, 63, 50, 4, 48, 31, 32, 49, 21, 47, 17, 16, 58, 51, 34, 33, 36, 55, 25, 56, 14, 35, 7, 52, 9, 29, 41, 61, 1, 44, 2, 40, 15, 0, 3, 60, 24, 57, 53, 28, 18, 62, 19, 22, 12, 39, 30, 10, 5, 43, 23, 11, 20, 13, 8, 27, 54, 42, 26, 37, 46]",497.377,243957,111
esc64a.dat,S-2swap,32,270,"[0, 30, 13, 55, 42, 31, 33, 53, 8, 5, 34, 46, 47, 1, 12, 18, 32, 24, 56, 6, 2, 35, 25, 43, 26, 22, 17, 36, 40, 63, 61, 52, 39, 57, 58, 15, 16, 45, 23, 62, 28, 19, 41, 21, 38, 51, 44, 50, 54, 37, 59, 10, 60, 11, 9, 20, 4, 49, 29, 48, 3, 27, 7, 14]",116,"[16, 18, 34, 27, 17, 50, 48, 63, 4, 59, 49, 9, 45, 39, 55, 46, 53, 52, 51, 25, 11, 7, 10, 44, 42, 20, 29, 6, 24, 2, 28, 14, 31, 57, 30, 3, 54, 60, 21, 32, 5, 36, 12, 23, 61, 35, 40, 22, 13, 56, 15, 33, 8, 41, 38, 26, 58, 0, 43, 47, 1, 37, 62, 19]",555.2732,247989,113
esc64a.dat,S-2swap,33,268,"[15, 23, 45, 50, 25, 31, 4, 35, 3, 0, 33, 21, 57, 16, 54, 39, 32, 30, 19, 11, 52, 41, 28, 40, 48, 61, 6, 44, 63, 59, 51, 2, 58, 17, 14, 22, 49, 43, 12, 47, 53, 9, 13, 60, 36, 37, 34, 10, 5, 26, 55, 7, 24, 18, 42, 29, 27, 62, 8, 38, 56, 20, 46, 1]",116,"[37, 11, 4, 25, 33, 23, 3, 47, 20, 29, 7, 57, 12, 45, 13, 59, 15, 56, 55, 9, 62, 61, 35, 5, 28, 18, 8, 38, 54, 6, 52, 46, 30, 19, 14, 51, 39, 22, 10, 43, 32, 17, 26, 63, 27, 31, 1, 24, 36, 60, 53, 34, 21, 41, 0, 16, 42, 48, 44, 49, 50, 2, 40, 58]",517.746,250005,114
esc64a.dat,S-2swap,34,274,"[5, 0, 20, 52, 4, 35, 49, 8, 44, 26, 27, 6, 55, 3, 10, 53, 62, 2, 38, 13, 22, 37, 18, 61, 57, 39, 41, 7, 24, 28, 31, 1, 45, 14, 63, 50, 29, 21, 48, 33, 15, 16, 19, 47, 34, 32, 60, 43, 36, 54, 9, 30, 58, 12, 56, 51, 25, 42, 23, 40, 11, 59, 17, 46]",116,"[37, 3, 27, 20, 5, 8, 52, 44, 39, 28, 12, 46, 55, 56, 40, 34, 4, 10, 24, 21, 19, 48, 11, 38, 33, 41, 17, 58, 50, 59, 61, 26, 14, 18, 30, 2, 60, 53, 16, 22, 62, 31, 15, 32, 49, 0, 45, 25, 13, 35, 43, 1, 54, 9, 63, 23, 57, 6, 51, 29, 47, 7, 36, 42]",513.2265,252021,115
esc64a.dat,S-2swap,35,272,"[36, 7, 50, 0, 43, 37, 53, 56, 13, 20, 31, 44, 38, 19, 22, 14, 33, 47, 5, 55, 15, 46, 32, 45, 49, 59, 60, 1, 41, 2, 3, 25, 11, 61, 35, 29, 17, 57, 23, 21, 48, 26, 58, 24, 40, 6, 62, 9, 39, 54, 10, 51, 4, 42, 63, 28, 16, 27, 52, 30, 8, 18, 12, 34]",116,"[5, 14, 30, 63, 23, 19, 25, 52, 56, 53, 49, 32, 43, 18, 16, 1, 50, 28, 48, 61, 57, 22, 4, 20, 38, 15, 45, 10, 36, 26, 59, 42, 34, 29, 2, 41, 17, 37, 44, 9, 35, 60, 31, 51, 3, 55, 24, 13, 58, 6, 40, 46, 39, 12, 27, 62, 8, 7, 21, 11, 0, 33, 47, 54]",501.291,250005,114
esc64a.dat,S-2swap,36,298,"[16, 4, 54, 8, 61, 33, 13, 32, 55, 53, 23, 9, 35, 56, 25, 41, 31, 24, 47, 39, 44, 15, 6, 37, 17, 26, 30, 40, 45, 10, 60, 0, 12, 57, 52, 3, 18, 58, 42, 63, 2, 51, 29, 28, 11, 1, 7, 38, 20, 48, 50, 62, 46, 43, 19, 27, 36, 21, 59, 5, 14, 49, 34, 22]",116,"[42, 23, 46, 50, 20, 49, 26, 55, 31, 51, 34, 12, 41, 53, 37, 13, 32, 54, 33, 48, 27, 21, 8, 4, 52, 16, 56, 6, 30, 38, 2, 7, 11, 58, 3, 28, 35, 59, 24, 1, 25, 40, 22, 36, 57, 39, 44, 63, 14, 18, 10, 45, 61, 62, 19, 60, 9, 29, 47, 0, 43, 15, 5, 17]",536.946,256053,117
esc64a.dat,S-2swap,37,282,"[26, 43, 55, 34, 58, 28, 39, 52, 6, 18, 38, 56, 62, 1, 22, 12, 32, 29, 59, 33, 8, 11, 49, 17, 3, 0, 35, 51, 5, 42, 25, 21, 31, 48, 27, 24, 47, 36, 23, 9, 50, 53, 40, 7, 10, 63, 19, 57, 41, 16, 4, 20, 44, 60, 15, 30, 45, 37, 61, 54, 46, 2, 13, 14]",116,"[45, 13, 34, 50, 39, 10, 36, 0, 35, 26, 8, 55, 43, 20, 16, 38, 28, 25, 2, 58, 27, 21, 44, 11, 56, 23, 62, 46, 52, 42, 5, 14, 51, 3, 59, 53, 24, 33, 60, 40, 47, 48, 9, 30, 57, 18, 17, 7, 49, 31, 15, 19, 29, 37, 32, 1, 22, 4, 6, 12, 41, 63, 61, 54]",536.227,256053,117
